item,price
d7767a01-8bef-4536-837d-f0b04e3fead9,936.91
61a2c265-82b8-4c84-b934-7a19800cdb53,693.18
0d096c48-642c-42b2-aabd-2cf5a9c2af2e,681.8
c98d3b18-bf50-4fa4-8a69-095b8e5be00a,930.61
712c1d3d-f780-41e2-a26e-6b6f8d55d32a,236.12
5f43dcfd-c75e-4319-897a-e9ffe709a729,77.37
c25ee313-2313-4697-8e38-69ed0cd9d94e,855.98
5976f653-7c20-433b-a28f-955569d25065,215.27
8354fbe6-2403-43d0-a5a1-d2d0fc1c4136,154.63
6ed8572c-3988-49bf-8a6a-7e2ccdeb7cd3,884.55
8ec04c65-219f-4c03-8707-459d7d7b3b4d,300.81
b3ebac33-c40b-4f4f-b942-049866d388ae,369.34
c01d1b7d-5288-49fd-8afd-bb48c3790c7d,951.63
218ac7ad-7a0d-4ade-bc24-b9d2fba440b8,717.57
37e7cc2d-c809-452d-a976-738dd108ce29,372.99
055783b3-adaf-4a66-a883-74bc7d2743ef,980.96
3fff3a8d-3a56-4fde-ab47-2d032e8ea33a,82.25
595092cc-e1e7-4f93-a610-7927721bcdb9,268.68
eaaccbcb-947a-48d2-99ba-62ec9fa91b1b,466.28
e8c80c02-329a-4e8e-91fb-b5ed11d7214e,129.2
daf3743d-ec32-42d5-ae84-df3fe1db250e,713.6
85b900a2-b544-4fc0-aa3a-9289efd1dc19,153.51
7fc0eedd-2baa-44e2-997b-5a33fa9e9fa1,703.54
f1f375ec-ae04-4fee-a0fe-c24935cc900c,344.48
de950685-8206-4e25-81bb-2bc4d4a83243,534.50
02f8737d-2601-41aa-b4fa-5625bf431387,971.2
b28abab7-99b2-4ab1-9f90-6565984ba4d4,496.84
9242e172-8ec8-469e-8c53-479d53f57142,273.55
fb5ed89a-b32e-476b-964e-846e37915df9,356.79
f8cd5052-3784-4f13-95ca-c08ec2501851,517.95
ef906f87-dc2c-4ade-ab49-da2e1423e92a,6.10
5e7a6202-ad02-4ae2-a0fa-81f9b9526fff,277.74
f81a8dc7-e250-4ca4-a7a4-46cdd43cb972,165.55
d0257c28-fccd-480f-b648-d51f1fca0a7c,675.49
79b7f89c-eabf-453f-b562-b75b169dc22e,940.52
3d1c5886-c489-4760-8171-7a8d32c028a0,950.2
8182aaf1-99ae-4057-9742-57e0fb6c374c,462.18
bef4fe4f-7296-4228-98f1-10f63c973c78,697.50
7e974cd1-1c06-4004-ae57-6a674abb4074,887.0
7d5ec183-ad86-4e51-bdaa-9b6845dcd2d1,452.17
00c7e324-49d1-49d7-ade4-d69208029527,507.53
7c05f9ea-4eab-4d3b-8154-672321521de7,812.73
74712f1c-7558-4a04-836b-2b7ff2644287,505.11
d08d2a9d-d0ae-41cb-a5c0-c51eb176845e,846.37
0042b605-b53e-43d9-af5f-d4e6e1f2ade4,635.14
53321a5e-52d1-4a7f-a41a-a2fc724d9677,515.23
0bffe178-81ef-416b-8ea6-485f612661ba,201.20
682ff116-1816-4cf4-9cfb-682828f1a772,225.2
8b7c8452-8f4f-488f-b1eb-54f28cd702ab,441.57
bc82f224-f14c-4f9f-9d53-d960518a2da0,332.37
b6251904-146c-4702-991e-08ec621c9b27,582.8
c54904d7-cdca-4618-b924-df8791a9d762,188.95
814774cf-7d9e-41ae-8914-e3a10042234b,714.25
29f880f3-26b1-4eaa-9cd9-281b0ce16989,562.93
57f733a2-7852-45e4-86e6-ae07adfc4ad5,816.46
6aa8dca4-9909-4542-b3e4-f7c42dd3b610,787.61
0d8c1310-4730-47a8-9736-94ec5d75ce9f,267.74
9aaf88dd-74cb-4b75-af4c-9a48feca27d6,743.51
3a8a02d3-3a08-4684-ac79-c0a06b7d44a9,983.52
ab011d02-4473-4b6f-aaff-f4e2777043e9,831.17
29aa7830-767c-4aa1-b102-aad71d401a15,266.97
d9982267-2352-4841-bfca-506bea4ffd1e,938.91
39e4be0d-013f-4759-bfba-f52cfc1a9179,383.80
2e90a776-0c82-4018-bebf-eada39e87d71,8.3
e654ed12-bdaf-4c94-8aa8-e40bd75521bf,721.77
a8d6cb72-0c37-44c7-9947-e107a7aee494,889.84
14d013eb-94ff-4176-b1e4-ca97ba7e15b8,947.49
80e3c646-03cf-47fd-9e3e-3e5ec6c988be,492.89
4d01cb7a-5dd1-4f83-bad2-1c2a685fb645,620.72
98c016eb-5cd4-4243-845e-20321ecba27f,6.75
bf03d58a-2c6a-4bdc-96c1-0b7732ef6594,684.44
26aa8786-975c-4ced-a1dc-7038cf876c8a,388.78
3d6473f4-9848-4ff5-a218-216eec78727b,35.92
f5f933fa-ae0d-4cf8-954a-7468e61d20c7,179.38
7747f096-1d4b-456c-8871-55728b3f5959,203.30
da775e33-102c-4af2-8101-8c3392c7735e,447.42
8d60a67f-8140-4556-bb17-37734b72cc4b,73.91
c07351d8-3b07-400c-a27e-a4b26121a996,438.27
fccfe21b-13ea-4112-937a-41090394e7e7,927.91
f9ee5ccc-50ea-484a-a6ca-40c889b2a506,176.66
41d440cb-9980-45b0-ae63-ab99a9aedd41,777.75
604981c7-932a-4bc2-bf7e-84a7b980df30,524.22
2eec5904-d791-4555-bad1-e94986e74af2,656.6
4289f7b5-e156-4e79-ae52-5fcf713e75ec,897.57
04d4300a-b3fe-4ee8-80c0-7ab581415b9a,190.25
c48f5e92-fc4a-45bb-8c7e-9b18b0b5323d,643.69
94865b97-08a5-422f-a80a-b0baca631162,296.51
5d877e29-7b67-45df-844e-93c7cc323d77,4.87
e6c42b13-092a-4ae2-bf0c-119384244f1b,252.64
75b36c0c-20bb-4096-a1b0-90601ae34bbb,267.27
54a78b76-f39b-4c9b-93df-58cc35e0365e,993.97
f39b7775-de7f-4b7b-aa79-16ebee4def35,476.87
bf78ae32-30fd-47c5-bd5b-39e412f59770,255.89
c60f6c51-db96-44a7-956e-41acee8a78dd,800.94
07e87e4e-2080-4a68-b3ae-d68542484a0c,216.38
14dd5333-ab51-4087-ab08-174b3cb7950e,136.38
f1112fca-64da-4f9d-904a-a3f37cb51246,821.55
25c42f4e-194c-49ed-a324-ad501c6c5150,78.49
20708268-19b9-4615-9b4f-d1bed37eec8a,404.17
50410272-e7a4-442b-8664-01ce0b4e7cec,219.56
7f281c45-9dae-4309-b9bb-78ce29351005,142.13
88c42575-2cc8-4f04-9273-0167af454c5d,48.89
4528598e-6ea5-4cae-9e47-3798edd2977e,637.47
6849ff9b-df62-4759-a0bd-f013e7a5c9f7,429.41
2d17b0fc-daa2-403d-8d58-987cb7ad8fa2,177.64
e4c7bb23-54ac-4b20-84c6-1a767a42faff,263.68
a6c1b4b8-c3f0-43e7-954f-faa2d12b2955,733.93
18c668a4-d513-463e-ac1c-c0e5cee985d9,55.92
ae564e9c-8bef-4f6d-8c4f-55f2dbf472c4,615.1
29d528fc-cbf6-4452-9d73-6ad790f69d43,132.37
c6cf7b53-a773-4637-a456-9161e79ebeef,488.32
7fc45fd1-eece-4abe-abf4-4c5d452da578,868.80
2eda0559-2d16-4e5e-8f08-1bf1f7ba9517,307.16
21ff962a-24a4-427a-ba90-594231813cca,882.20
1a134df7-24fe-4105-9abd-899c62898800,144.13
1f994108-9f2c-41b3-b4e9-04df5089f88e,908.23
86425c5a-6700-4524-ae63-1d0ba243120a,41.46
2f6a4e20-0fb1-46df-a050-cc3807f11e7b,153.99
cf604993-ea59-424a-ac19-03d89e4f7e6b,404.74
255a1336-0a0b-4520-b492-293454af33e8,652.83
5f9a8adf-59fe-47a9-878b-6f17f3c7e720,953.44
1ab2fa23-72bd-4b7f-9f55-24ce3952e20e,185.21
33583a46-6979-44ee-9925-9c3dec63afe3,437.68
32a1bb56-50d4-4b7f-9536-cb60d4505e2d,171.75
5d2b9754-1f87-43d1-82b7-11766d14766e,29.89
fb42b385-ddca-4c0e-8102-19436979e53a,670.38
e2e5a545-6c97-45d1-8062-01656d9cf0ae,233.63
9cd68887-c5fd-49fa-b801-741f62f9006d,516.80
24e85fd6-1897-4c98-a8b1-500220e447c4,416.36
7b5e2147-b8a7-4658-9f10-1d20b0e834e8,551.67
523e5323-c5f4-4910-96da-9943e43e2f0f,172.13
ba6d47e7-fc9e-4683-bc47-e0358d24cc18,772.21
0b3f33a7-c54d-4577-8b9c-0dee86d2b2f2,50.53
77a9bb68-aa5b-414d-bf97-2b16bceccc05,10.71
43112049-d457-4ec8-8f5b-9f8fd51e0d4f,217.71
985e1b1a-3736-4708-a3a7-532755dd17e5,475.80
f184ed9b-9a23-4281-a9bc-00a77ceb211c,401.42
c6dbbd05-9b1b-4bd0-84fe-541fe07194df,905.34
4f8660d4-5a59-4730-ba86-89a49bb49fb5,319.32
191ebd21-5ad0-4293-89fd-ddd77ab7b194,275.67
97c019a9-220c-4959-8754-a19e293d06cf,578.33
5e93ddee-01b9-4282-ba44-d6d42db17000,265.6
57116243-7842-468e-9f77-8d5292ab99a5,330.13
36e422f8-7ade-4703-ab88-e271476f2930,396.12
38ba7d44-5b33-4c99-9caa-14e96242ee7f,800.13
0a439d8f-2a44-41d9-bba7-3a52687a0025,897.59
11031629-af70-4f1b-a873-3d38ece69494,630.28
61c50b85-0667-402e-9b37-e0868e345e6d,559.28
999fc52f-bc7d-4355-a6df-55ef2d300f26,535.52
1cb9c171-cb2f-4922-9a57-6e656cec2661,750.62
7ffe268e-8bf7-40f1-9151-835ba692a3c4,118.48
f8b7f358-f014-4839-984d-748bf7464e12,54.3
a4c48c14-6354-4a62-b23c-a2a9b95a0691,430.98
326f2f83-6081-42a5-9455-ce6780acaf6d,558.30
fad72e26-daf5-41a2-a71d-ba126cb37db9,765.30
a2be38da-4541-468e-a24c-834457b27bb3,607.2
c570f47f-a9cd-4f97-8215-06939858d333,674.98
b936f3ac-0bb7-4ddc-8f02-b23fb386ffd5,840.63
6f1959d5-d399-4845-bd37-951eb06d96e5,244.20
46c29437-31f8-4c86-b1ef-6aeb8fc345bb,410.36
a9df2c77-9e7e-4d87-aad1-c1284a0ff4db,84.56
428faf18-e8f8-467a-94ff-2c30e2b1e329,512.63
c6a2c479-2b2b-4684-8e2d-360de9593626,902.82
fa4ece49-1790-4533-90cf-3277e7b44ad3,888.25
0feff3d9-e643-4cae-b5b8-240aef88e9f3,949.12
f549f890-5bb3-48cd-83d3-7e857c83e2ae,590.27
621536f4-0d3d-4640-a25e-9ab7c371e493,800.19
c4f15902-5cd4-4fee-b470-3f44f2ac7051,7.41
5bce4c8f-941f-48ad-8224-905e1c8ce1cd,644.41
bdbb8100-8824-4d8d-824a-391b96964e77,874.33
aec55445-4328-44a6-8c0d-ce2f8d6454f6,640.95
2d01bc00-386e-4b52-a456-f559e98c50e2,603.7
82a52e1a-98d3-4947-86fe-0102833b8b30,595.15
62280af0-0d13-4acb-b3c2-76371e99266d,172.82
c7f79da0-bcf3-4b17-97d7-7f1d6f9b43ff,154.6
e4532c20-6950-4ef6-b00b-7f2cb61501d8,605.32
bef5f7b2-3812-4326-b114-15e2179e9b8c,237.11
71ce4ffe-cfab-4cd1-8d37-bd535515a153,729.28
38ffda5c-5e88-4320-be6a-185707cff13b,936.23
18b8075b-c017-4713-8e9c-0ec53e73b91c,935.67
aa090d28-a125-47c5-bdba-74a708520746,431.90
a1d75d06-67f1-4b9b-bd14-008f4fc4965a,114.54
6d9f5e4e-9298-4e27-a179-9efc38da79d8,997.24
ab0d37ac-d32d-44c4-a46e-466fcdcece7b,874.3
0f659e7e-6f37-49ca-a17a-287a23436c92,784.2
8a86dd84-bc53-42ae-8aa6-fe2f6c544e7f,650.17
b7241546-8eea-4592-b2f7-b82eed077a01,65.78
25ba6596-f741-48b6-9905-d67a16a385fd,990.28
21734dcf-6f29-4bcc-86b2-ae23bc6d233c,860.94
2e056675-1058-4782-84c7-0b82ba2ea9c4,24.46
f17e91bb-a045-4a3d-b94c-cc4edbe50846,461.18
b1bea3ed-ad86-4652-ace9-9b5aa3b64985,682.20
73a17e25-cae6-4c84-a06b-09bd2f1ead23,15.71
a9c16b14-f0eb-4b93-bb18-7cef8b70aa1e,403.11
bc643d41-aaf6-4d67-b100-adbef15275ba,242.53
50de3749-ebf2-4558-acb5-db706c37cb90,648.25
3807e91e-74e1-4780-81a4-0d4aa2929f7c,884.84
d0a1eaaf-41ad-4fd0-b2d1-2cbea8f97d8b,993.23
7b745bad-549e-4ef7-adba-0945f40bfa03,307.71
78514599-594a-48dc-aba8-88312601401f,204.70
441e83a8-0e40-4396-beb8-18ce165f83f5,437.75
f27f7c8f-4d18-4ff5-9da6-bf2e9f63e9e6,381.64
b303cab1-5e8d-4e1e-ba1a-d93cc58729d1,945.96
ddf08579-30c8-44c9-bc9f-80955ff3d060,78.61
e9486a0b-a1dc-46a5-8374-064f7f450e88,634.15
00e38e88-d0c7-43fb-9040-d9a6adfc8954,941.63
e3c03d5b-4773-4654-99fe-0e61ffff40d7,961.78
86ff0a76-7c0e-476d-9ba0-8ba0b00bf6ba,215.63
24ae73ab-9b35-4c1a-9437-af860df886dc,406.56
bf994be5-c6a3-4ac6-9ca2-f9224850d897,275.10
a69034ea-0f9e-498b-b11d-94d2c9bf418b,152.6
896ab27d-1207-428c-a8a8-5a53d39709c7,139.95
6021899b-3633-48fa-8ed4-c13f159707ee,446.52
cf12fb88-83b5-41cf-81e0-04fa83444258,118.97
16eec932-7fc3-466d-9a7a-285b8d798fe5,599.89
b6eda8a7-fedf-42f3-8b86-c180cf3ef60c,189.88
d6363810-d160-4bce-981b-866a4fab1fda,808.3
7df2a165-9da4-44cb-a1c7-b74e440757d0,6.68
4cc9eb2c-6058-48c0-a346-8b3f8d728d55,668.5
19a723ff-24a2-4f93-b841-f82fb5679313,683.64
f5f80f78-db78-4f91-a900-0aa772a32f25,971.17
d84b7bec-1e99-46e0-8a70-b97c1a3ebc70,768.69
8fd2b1c0-74ff-4b75-9977-9820339b4656,400.9
6aad5a9e-1854-4105-b181-3d8b94919e93,618.91
f3459b8f-69c3-4cbe-8553-a0adbdc5e1f4,217.8
ca290e45-dae1-4cfc-a57a-020b34a8de3b,876.50
3b613c01-621e-4746-b4a2-82ab8bccc414,931.31
413e970c-3c98-4952-afdc-f20b73963be9,37.21
ea199691-ce8d-4bb7-9466-8efaeee6f507,20.74
70658c42-9cb3-4f31-bc5c-66e646afd55e,825.50
a67de0c6-ff3f-4afe-869e-62ee7b8ce424,609.98
86cf5dd7-53ff-43bb-bf48-47c0b6840c64,151.95
c02eb249-e025-40c3-bf63-e176fea5210b,635.91
42126b62-1900-4b5f-afeb-dd57ea3ef1d6,2.87
7bec58e6-0554-40c7-948c-af7345e33eca,10.74
84875954-5413-4a1e-86bd-76ef2cb70c3d,742.89
b01c680f-6ba9-498c-bfd1-2c767d092bb0,115.87
7d08a5e3-3057-4cae-b5a3-3f4ad3dfd3dc,919.68
98d75fbf-807a-4485-b8eb-f721e54fba15,189.61
d723e0b5-71ba-4838-8084-c85d666e6654,668.51
d61c9a2a-5112-47a4-b323-74a286298798,212.23
6f72102f-8ab8-485a-8759-39ba3ad11bd4,970.92
dd4f2800-2c95-408b-9104-473db19716a5,562.29
d4550332-3e72-4089-bf5a-e0840e52de55,998.61
f16e37f1-82e7-4e47-9ef8-4f29c423b8ce,200.78
cfbad3d9-8964-4b94-87a8-ed06535985c6,791.71
0dae5373-bc87-4fe8-865b-bede8ba3df24,131.6
bb2ed1ca-ddf5-42f3-bcb7-eae91f4b7015,336.26
a316b795-c9fa-4478-9b9f-b1e77cc9b277,642.89
b1899be8-8c85-405e-87a8-3ca7adb002de,115.37
7635c513-81e5-4f4d-bd38-0ccdf2ef393c,912.67
658c14de-db92-4954-ab8f-d1685983b198,257.4
72b25214-dbb7-4195-9560-8f85fe860889,322.93
655df66e-2f7e-4598-aa51-f457f4cf7825,126.34
55ea83b6-67f8-40dd-8dca-10e9adfe8e79,564.28
ccd213e2-6ae3-4f8e-ae87-ab91c0637894,486.33
109cf84c-a42e-410f-bfef-e52bdd689122,203.14
d00f882f-1430-439e-87d6-f5765805678b,323.66
7c4902c3-b0e4-422c-9a39-9aa7131a79ac,139.62
8c3f9a01-5cd3-47ca-8b77-00419b175117,324.27
3e6187a8-f43d-45d0-b8d6-c6baacaacd0d,709.10
73c7dd14-e49c-4cbd-a2cc-8a221c91403b,248.85
c7b8f171-f218-4d87-88e4-3e1fb18ff518,180.18
044302e2-2f82-46dd-99d3-a5756ca1e7e2,473.16
20cf2b8d-e3b0-4d98-931b-5a11cc3afd8d,517.88
820d6f95-0f08-446f-aa44-af35d0d65e47,579.46
83cf6da0-56b1-4917-90b6-985d2dc9e9ae,354.15
2b97e056-c0ed-42a7-9302-edd65bb8a09b,116.97
35b1e11b-1a93-4a82-901e-7846bfec96f8,972.45
84e4a702-84ed-4cb3-be62-a3d518c80abd,452.77
a77e9199-be59-4357-a881-99c4741607fe,102.21
c453bae4-e666-4319-a54f-8da10d0b46c6,501.13
835499d0-4627-4f24-a4c5-733cd81de26d,607.72
cc7bda1f-5b01-4b30-9eae-996df4a44178,425.74
6c7e44f2-b180-4c59-ad99-b1519769cc8f,175.62
19430b7a-8c4d-4392-8a78-5bcfb8249745,381.75
3b07d942-0b20-42e5-89a7-36565e76084d,873.28
0e1ee337-a9df-4752-bd35-366b0ced6e8b,616.31
a0e01ad5-0a6e-4379-9c2d-97e2ac8baa43,154.94
47b4ce60-7435-4331-8f93-42ebe5d98db4,593.52
62092a74-19e0-4972-a273-1bdf050c755e,443.89
c79d607a-e536-4fef-9e10-72ceec905cdd,122.91
795f6406-24c2-4f1e-8601-88b4a90a00c4,991.74
8fb7bda1-1040-4e44-b96a-7b9388168000,848.29
06b1e43c-b0e5-448b-b46f-89f952d11108,666.12
d63e7b9e-bb6d-4783-8a2c-0b3447fbb8c0,101.3
29f45afe-6608-475a-813d-2f51227725ff,402.27
2c397aad-313f-4613-ab77-1e5b1ebc55b9,885.14
9207fad1-07c5-45d5-b1e7-0744b1f79f1b,577.97
1ddb6d13-df9d-4cc7-bb3f-843f5b36f0c7,959.7
bd60fa18-7d32-44df-891d-d9ad7ce97b68,31.19
6bb49920-fbc9-4061-8a6e-89759e95be00,367.94
afa1219a-8620-4893-bf6a-10173838d74d,709.97
23a5d17b-ddfa-442d-a759-442580891c7b,468.11
a8c2f63c-f42e-434e-8341-e4a7c40f2904,153.8
8a74b202-f609-4c05-b0c4-87016afcca4d,74.15
f9fb8d48-e4dd-4f55-95e6-28f7c745a4d4,972.65
164bbce8-41ba-4c36-b27b-248bb949ee09,582.34
094cf845-5645-4d50-867b-16079fb8e87a,205.2
00c1970b-c654-4e24-a7f0-0d369e574349,903.76
ca9d39b5-13fe-45a6-b171-95565ae62f21,222.99
2320358d-328c-4ad0-8b0b-00bcde1b1e8b,239.2
ad7d2e86-bde8-48db-be32-40184e6e7b83,529.52
ae075674-8dbb-4ef8-896d-f48bcb46f84b,292.46
c40cf3b0-561a-4f94-af43-a9db1bdcea5f,410.83
e39abc43-0445-441b-ab25-150873279b14,212.91
52006137-042d-4e86-b229-258a8b4f94ee,538.96
2b31a705-0cb2-4283-be99-43d7ad52fcea,139.25
96da9fc0-bbcd-44d4-8dde-b706460cd088,974.55
9821a10d-0f02-4268-8c8d-a74b663c1a4c,731.74
547cf35a-5891-41ac-87d3-a7c3360fcd49,619.2
5bbb55ad-f5fe-4fa2-b1c8-d6cb8d223908,81.46
061c71ad-5405-4a3a-b161-428d92b8c724,975.18
e72bb610-0648-4289-93b3-75dfdaad7dfd,555.84
594b4375-5083-447d-886b-b5d2deccc18d,751.9
4354a471-1aab-47e6-a5b3-7383a7278e08,690.89
2aa53928-0ed9-4bb7-aa1a-b51c9f7794ba,660.2
3b743b30-1cb6-4040-92ba-e1cd954fefab,370.96
e197f0a4-9cf6-4267-b7d6-4227452c66ac,921.72
062fbe1a-4f42-4509-8105-6ff101cecf30,3.16
bfd2b451-7831-49fb-a1d6-fc458825ece1,449.33
e42f84fb-1c40-49de-b4ce-9530cf03ab64,139.49
15e7d92b-d6d9-43fa-b0ec-e4003137f2ba,981.43
8429c27a-d6e5-4baa-982c-c99020368184,296.81
4d80e176-96fd-4fa0-919e-effb8b33ed3c,359.58
57f2e3a3-7eb6-4c0e-a93f-fc54779eb94c,298.47
e71581fe-c8ee-4734-8846-0f6750bd7613,368.0
438d5f27-5911-400e-9ae9-bb599ccd0873,625.99
ac298de1-78a4-4164-94f2-778371541885,447.58
9ded752d-2bb5-4f83-8e84-829595195d87,438.86
f9663d7c-4167-4898-a331-b3776c1a81ca,593.76
1eb9256a-3a09-4aae-ad4b-90b039e1c9b0,289.30
d2de59f9-fb01-41ce-b53d-f4b18bfd4fdd,292.8
6c4def16-eccf-414f-8a38-dfc4ceabb869,62.69
f64615f5-59ff-41e1-a1c9-758e40047c7b,222.0
d00d51a8-2694-4057-93b2-4b8cbd9dd6b2,604.89
7269e0a2-f97d-4d04-8cea-cf215b2e146a,156.4
952cb5c5-3aea-4a08-bc9b-d4ea02cd7830,398.3
61ffa7f0-8c2f-4d1e-9746-42a5d5a40064,407.17
a4f35891-a857-4888-885f-1f0333053314,346.88
acf97fa1-7cbc-4433-80dd-3e466f76f7fa,162.32
b9eaa969-8b62-48f2-989d-771003e9645d,502.77
90a66beb-bdc7-4520-96f6-894f985db508,28.53
4962b945-9311-49e2-93f4-c7539e593b6a,410.93
9dfaecdc-efc0-4329-b944-0cb30448b476,921.62
fe8d8770-a4cb-4cc3-ba2a-4f423d7c9bc3,403.12
4aef3e1e-9120-4554-a36e-4056af1841e2,296.96
adbbb3d5-97ac-4bb9-aff3-46594832a077,683.91
aa28ff42-7559-4d62-bd7e-5796d32c69a5,340.32
b51069a2-e624-4da8-9ac3-21a683c8a6e4,696.11
d1d5be80-a302-46b2-ba26-927c4fe9ac7f,887.29
0a3ab81f-2b16-4fbf-ab61-9e23766daa54,983.4
4c946e84-5d44-4262-a623-a5795a4afff6,791.66
10f474e4-ee30-43ca-8563-97a7e718b062,762.25
e54840ae-e567-4318-b5d2-9054d67b83cb,949.48
4cbd61a2-8f4d-4c2b-8408-93307adc5b86,352.68
8c840290-dd70-4308-9473-728ef1791583,496.88
d530c2a9-28ef-4dd3-a173-6a004afa9673,186.25
cf623d35-ea89-4516-9404-f1a0a8b9f384,93.95
5ca767fd-2a4d-46c3-bb61-a76228161626,242.14
c155fd54-0417-4810-a2c3-cb80157ae64e,61.20
15b7514a-c8fe-45b2-b7dd-89b6b9a9b38d,364.69
83f10bc1-38fc-402b-84f3-88f1ce100449,64.12
67606fe1-204e-4386-b3ab-4f5d09b8ae07,569.91
2240d1f5-8c3a-46ec-badd-2bd2b8438b73,638.86
cea2c747-e645-4dcc-a8b1-b1e8f1a33ec1,699.6
98be20ca-f966-45c6-82f4-a29e8126b061,422.76
163a95d5-1200-4344-8704-30b40c693bf9,189.35
2e738080-a736-42a5-882c-d12b7dbb2eea,78.47
c7053948-3673-4a46-a96a-ce8841a816d3,401.44
b1a0a91f-ae72-4199-b3fa-9105959ba593,892.86
eea742ee-c71a-4b8c-ae18-c9d08bc7325b,321.5
841886e6-01b4-42e5-b225-f920854455f2,544.72
ebdd7cce-858c-40b2-bef0-015af6265051,939.59
faa56224-db45-4f2a-9254-f3edee460f40,918.13
c0dadabd-4cb8-46c9-810f-f713024d291d,769.49
cb64d531-8ba2-4dea-9955-98d27bcb3c5d,958.57
f98f8a64-6dc6-47cd-bf5f-6090b6446c7d,752.59
8dcafcff-385e-4363-b562-5af4ee8cc4a8,881.16
1d4b5c80-2110-4823-942a-3481b1cc8525,423.5
75f45e9b-af34-462c-97b4-953a5025f231,221.18
5bd6472f-4576-4e8d-a30a-bc61800dca54,892.78
72c2fb2f-4477-4a2c-a552-bb269709af65,353.24
c98f8dac-09e1-4b2f-94b0-e21a94cbe841,692.32
b972018e-c142-4d20-9e84-b73a139bc557,145.81
9a2782ae-2738-4e5d-b65f-b94744881be1,318.10
4980a625-a055-4384-b9b2-4027eddde225,543.1
c492d4e7-d832-443a-9ba9-f7f3b7ad8631,158.63
728805af-f1ae-40ff-a6bb-ba3e07322215,652.27
e41e78de-93fc-4d71-9830-e8fda34150c1,461.32
11cc0230-d786-4e83-be22-82c2e2ca4876,563.52
4cc36112-d467-423f-96e8-17fcb19b1dcd,84.66
52461ad9-964a-4171-9111-ce1ee95b85ec,596.72
0b9e9a3a-9fc3-494f-aed0-5cc8907c5cfa,812.67
78612bcc-e647-4a5b-af68-ee47e84f675f,83.0
8d230430-18b8-4bc9-924a-0c491cdf25ca,643.44
21affcd9-ee29-4245-8c0d-ce82bbebeba5,74.95
14ff97ba-bfc0-44ff-991e-6ae52c315476,661.30
b6452885-c4bc-41b7-9559-4f10772c7919,388.22
cf0eb619-3c96-4686-a20c-e525cdc9f9d3,835.93
f7a1959c-7886-4088-afc3-0900214faffc,36.49
52784ee3-75d4-4c6e-9e2a-7121d72e2cb7,567.56
5e7cf55a-3cb2-490b-ab37-7ee021a172d7,756.80
a24622c3-a259-4b13-b5de-0cbe28b92134,434.59
be8670d7-79d8-4207-8feb-6c35efa05e93,680.29
24f7d225-f897-41e9-aefe-4b8f3b9d1320,440.96
9b10b6ff-3d4f-4517-b23a-eb2e05802e7f,446.51
fa12cf13-d62f-40db-a068-d35dc6a96553,248.65
5c3b90ac-bcce-490a-ad77-0c07c6bbe41d,696.67
bb9bd677-eab5-4473-a37f-958779c1bc21,887.16
6509fb4a-c3cc-45d6-b5ab-c12db4bdfed0,765.85
dd0567a2-4627-4510-89df-59c224f70ca5,340.37
ba89b245-afd4-4251-9dd0-22289c5360aa,932.62
773f70ee-ea01-467f-92f4-a66779b45bab,906.82
61ae1834-a958-4af2-b4c5-02c879bc6811,741.23
b2d483c1-7063-462c-9ce6-c26f05a9c4de,186.98
fbcece85-3b4a-4aca-ba7e-24d1132ee7cf,615.24
f8870fad-d9cc-4d3d-822b-517fb5c4a416,827.69
57602ddf-99fd-4c45-ab4e-26d1d54baca6,622.28
65f82ec6-ef50-41d9-a0d6-32ae615df663,60.82
3e512628-ef9b-4e22-b08e-027dcc8d9a38,502.30
cccd7966-6547-4fdc-905b-84e894bda3fb,233.66
e346358f-f184-4c6f-a0e2-2dc9ecf52b09,878.17
2529ca9b-3128-4207-afa1-eeefb3e0e0df,157.23
47858c5e-a512-4eed-87a7-8e9f324ab0e1,50.7
ead9a319-abf1-4892-8c47-5c1baff1db3b,126.55
44e28544-dc7b-4e41-ab25-fe48d7215e30,269.53
a99f8509-0e09-435d-9977-da4de4a34b2a,557.67
b7b28fb2-2ca2-4f81-85cd-4cd025274513,684.39
d4a5ec87-2447-4ef8-a1dd-9473d21a64f1,167.64
985516a0-60ba-413c-a070-a1b4adf95151,38.65
33fb2340-aa63-4966-8ee6-52a2c900253b,764.39
87705cce-47d9-4dd1-abf0-2147a9095f6a,191.84
7a0b20fd-c214-4057-8ad7-4cfc3f7ea7bd,713.84
afa771d2-d074-4189-a289-f4eefb8b3827,766.67
573dfd99-ff2a-4691-a6b9-62f8bd24c50f,877.58
dcaf5d5d-d775-4dfc-846e-bb644c8c2518,799.22
a9f0930a-bc5d-4197-964f-9456ad0bbdb0,350.13
05aaf15a-3943-4764-9322-7f50e48c9378,844.58
534a4739-e9c4-4bf9-9fce-342fa4fa0f91,981.19
770565cb-ffde-4a00-a61f-25c79c105027,884.55
3a94edb1-ded7-4593-bd72-a3fa0c310cc5,862.39
5be88971-c9ef-40a1-8b90-e38aca41ff39,120.38
3df52725-9879-4da6-bff4-783807ce3d9f,443.52
d6269139-2231-4847-8bdf-aa59e15482f3,309.69
7e0a1ffe-f3db-4071-b43b-bee8970a68f6,716.88
0b2f06de-93e2-41a4-b67f-d6a28893c6c4,258.63
c2a43acb-cc9c-4a68-97a5-2a23ca9e312d,930.39
960a8e0c-0b76-4d39-9175-0d77cf5c60eb,937.25
