assembly_quantity,item,item_quantity,price
232,783f54af-7cc8-4180-9cff-29a73c124b98,10,777.87
297,6869afbc-66c5-4dde-be73-55dd09da8b63,92,805.6
381,665e02c7-44e9-4d01-9067-184328bebf51,76,596.7
329,ba86aada-6a15-4a11-b983-54d5620a1205,17,722.75
436,3cc616cb-bbe0-4367-8614-9d11c2ed1436,68,359.81
3,a433fedf-0f0a-4c2f-b4db-6793c5ab4682,41,936.24
246,80c49045-254c-4e5d-bad2-929184e3da70,41,972.28
494,a88da971-8dd5-4fba-b9b2-91955886600f,40,803.32
402,ce99c9b9-e8d4-4620-acb2-fa50f25ec97e,99,220.56
18,09257345-1b1e-4cb3-82ad-e449430de0f1,81,463.79
241,1bf34dfe-23f1-4402-995a-2a0043107f51,34,838.47
449,fc62df6c-c093-4d58-bb0c-63cd6a08f4cc,40,917.99
456,ffd99217-00e2-4ae5-9d83-2bbc746d1134,84,782
207,35855f90-7655-408f-bc28-6548547bfb5e,3,120.51
176,c24425e9-e4d8-41bb-8d74-9f5dbbf53691,9,900.96
5,30d2ffca-9049-47cb-8a2d-222893107bce,16,663.76
264,12513910-0a5a-4d41-9bd2-bb597b542cc6,24,14.82
4,a0cfd723-8187-4686-b6d4-b9dce859884b,23,409.7
389,2886c3f7-fc45-4e40-989e-84d0a1556b81,67,414.29
319,9fae45e4-2fed-4d2f-890d-0fe12da39579,65,134.42
248,a3f9b29c-84b7-4146-ba72-305d85baab45,94,966.53
282,6cef63c8-a05b-4044-a821-2e40c31b7bc9,52,232.6
13,4202aec9-528b-4273-908a-62d75aeb035d,34,578.14
410,0e8dcc5c-12cc-4e5a-bb24-0684250e0a53,69,902.48
166,3c306b1d-f692-4b81-b8ce-30baeb560678,2,780
250,f4d5a94e-20bc-4375-9a53-89a0b5d0ebd3,41,127.1
118,c922f879-31aa-4f0a-bebe-9d043c319291,29,179.91
419,02bcb960-51a3-447b-ba03-0a1092a5b6ae,26,380.85
443,6a71afe5-09c3-4bce-b305-7650a9fe30ee,1,810.4
240,416327ad-0f8e-40af-b626-804af52f59bd,50,199.91
256,794190e1-7226-4255-b95b-e0ac7f823158,24,308.1
254,d1a87115-ed48-4c9d-bcaa-715812c44702,93,416.86
233,15e3ff2f-13c3-4e46-aa60-9e6c642f0bfd,42,25.78
372,6e6d624f-8fd1-4243-aba2-407e2d1e67f8,46,562.4
101,3e5e2642-a60c-4adc-95a8-2eacd10d751f,11,767.5
416,d4658b5a-a7d3-4416-9501-fdf17a7eb7c5,12,950.79
232,f9c63a35-020c-4dc5-ac54-cbcb41198101,87,382.81
36,5ad9ca5c-fb19-4d2f-8c05-a8334f1afe05,9,366.54
403,03a9dd01-4cca-42fa-87d6-a960d8df8a21,8,128.71
181,f9020020-6005-40e0-aa81-14e8ba7f537b,38,567.88
271,1c5065a4-4c67-4cb9-adfb-70b896abf524,73,72.71
6,1c9452c2-489c-4c26-8a47-83ecb1540bd6,45,241.57
215,7e2d0c57-927c-4c00-aac9-afe5024315d0,98,324.45
269,819b7359-330c-4641-b1a2-42c801925b17,10,260.92
237,d8375220-4650-4aef-8cab-9cb02688abe6,48,202.52
114,58dc6f81-8fea-416d-9cf6-a1b2bd389552,11,405.36
183,b3759b1d-3d7e-4c8b-8e5b-377b27ff801b,1,93.86
52,6c60b85e-0e07-4e36-a710-26d3e34c779b,21,653.59
206,c2b82c3e-5222-4006-b8ef-2f85e3c990a8,53,987.68
282,0a0ce32d-9223-4c3c-a22b-45204717be64,50,821.96
279,252a5b89-4dfa-4136-9a88-2ec47c0d4280,63,289.6
370,58d893c5-d89d-4cd8-acec-02f21686ed47,57,867.55
404,3b6865ba-5165-4b96-968c-e3b91bedfc08,36,56.81
333,6077bfe3-6b5a-4e6d-ad58-333cc55471a9,66,434.4
297,71e3ca1e-6e80-4073-9b4a-76f0e82ebd98,82,526.38
33,d155ca74-fc34-4bdc-bb3f-eed97140f9ef,5,645.76
321,f4687bb2-0751-4b1b-b2e0-646b4a0f97c8,4,653.5
215,2af9b8f2-bce6-4fa0-8cb7-cae8b831f739,78,86.44
332,fb28dbaa-0eca-43ba-b790-c8fcffa42411,45,656.57
486,251a0e9d-e011-491a-9d74-8fd93d03444b,96,729.9
110,9d080c9f-ee09-441e-b047-e59ff6a1d9be,95,660.91
343,ffafe12c-9b75-49ed-9271-bc9d4c703999,49,450.12
36,5e7aef0c-d073-4f1e-ac24-69a5c469f51d,48,963.77
230,3083e6bd-766a-4396-a551-da2934ab8460,81,282.57
212,f9e9ca2f-dcae-40b3-832f-b28b10386939,91,307.94
52,03358735-4a72-474e-9826-548cdc833e5b,32,875.12
283,5ff1f048-c15e-466e-92c3-291db4e9cf49,86,521.99
361,3faacbb8-d715-419e-92d3-effe19818477,5,512.24
197,a6a34324-0da3-4d87-831c-4ba9fd79f175,32,633.32
96,0a8e59fe-47f7-42d0-af94-bfef688dbd24,55,332.19
358,921d9e6a-9608-45d8-b03d-add6ebbe4635,62,645.82
334,c16506e5-554d-47ed-8add-3e3acd81c10c,14,878.3
440,b7adb2ce-63ae-4922-be1f-d08cb1f4e355,28,827.17
76,20b5cf55-ac8a-4acd-b236-00f6c56b63a6,31,925.48
329,9d42fd30-f3af-4863-b78a-0f4b7226f828,23,167.19
473,32286975-0344-4df5-b47f-fecc053b6a67,78,47.67
53,0cf4a1c8-1fb0-42e1-97cd-26c5c404a1b6,47,328.44
300,0bae95ec-e940-4d03-94f1-97c65a31e3f5,36,25.93
192,824d1750-5b0c-4b65-85a9-28ab0a88f6b0,82,482.46
294,b28f1352-776f-4191-ba57-334db522c175,49,11.6
287,830eb9ac-4b62-4e88-8fc8-fc8b7d9ff140,71,211.9
380,8665ede1-72b2-4316-8000-5c169b98f2e0,40,417.92
257,b6fb51b2-c56f-4ed0-9aa9-22359c788214,73,12.36
160,00c3b2c2-3869-4221-abb8-9875086e6227,47,799.86
251,cf9d37f5-6bdc-440b-9ea0-129a3f556a9e,24,975.87
128,9c0df4bd-0a97-4ceb-ad64-c8b002a59ce9,10,180.17
203,3584f551-8536-4f22-8d95-b179635d2b1a,56,23.32
295,b892ef80-a6bf-4edc-96c4-fe089c57c68d,39,930.63
149,d53651b1-935e-4509-be73-3f4c406a61a6,3,730.85
174,e20511d1-9e9e-4e86-aa7a-9b07c1611709,82,495.7
115,054fb493-7f99-49f2-8a5d-ef05c445be95,64,436.74
310,45abc46d-f449-4749-a90b-6f50826cbc7b,16,723.26
383,815818e2-1b9f-4e94-86f8-322cdba986d6,7,325.73
128,a176d208-ab06-4a12-92f6-301f4f284f8c,77,708.38
352,bf60966b-9ea0-4edc-8bde-a98158c64181,54,991.6
90,cd95a2e4-76f3-4790-85f3-cf17115ac27e,63,521.24
346,15c6039f-52e3-4903-bbed-5f74d61a795c,62,224.51
156,929f583a-7216-48c3-bbba-7a4d39af2c55,52,295.81
177,629395ed-8bc2-4dc1-9d5c-4d4db0e1f58c,96,152.12
487,a2f8e39a-858b-4e9f-8133-8594161bb155,59,803
115,f907d17c-f55b-4f69-a865-04aa81473c5b,52,490.75
145,ab5a552f-2e96-47f1-bfcc-731e1a808785,46,495.41
454,1a77de09-6d7f-4893-b3d3-9b3dfdab54db,84,255.27
312,28c848f7-ffe3-49b2-9e56-e8da757dcf7b,66,410.51
154,5a63a3e4-52f5-4a90-8dcd-bd9ec88640b2,95,702.17
493,d9c1e984-5ebd-4f95-a13a-e3b3c84c7599,35,317.4
103,775417c8-83b8-47f8-a041-c66bd36bb422,28,751.1
64,34e55eec-3e25-4822-aded-02e535f87d5b,1,902.2
434,bf869825-d9b4-437f-8625-08d52fe2c445,77,778.2
409,c038736e-38fb-40e0-8877-c2f4e9770325,84,300.75
73,a27561c6-e824-4489-a3a0-424db39e9703,27,218.6
220,ee07d1a9-d91c-4c81-b694-67c13af6561c,15,721.18
417,15baeaef-7820-4853-a2ea-4fb8a6eca0fb,32,889.77
137,1d8fb5b3-0b06-4ba3-a9ef-a8178353b7bb,19,55.75
357,ca9b540c-30b6-4af5-aefb-978200405fb8,64,360.75
12,572d670d-f5a3-4afa-a1f5-9dcc62c35616,29,278.96
254,a7a70ec6-1eb3-4add-afca-7f2e457ba279,79,169.13
148,be7c4f3b-9175-41de-a075-2e3017b33867,57,890.78
260,86d27d24-9320-4054-9312-e43f8e4cb021,21,249.28
476,9b2dc58e-7417-49e3-9e79-57652a218c77,69,636.88
57,37c6d339-af44-4eda-87aa-10ae99043141,21,497.79
80,611b5426-0bce-4dbb-85de-8f8067fc43a2,14,558.8
159,6e01c5d0-51aa-4734-af50-07b5c995def2,50,630.11
92,dca2aca4-4b39-453c-b02c-d83506f3b254,61,998.85
421,1c04ec95-aa78-4352-b7f5-18baefa51315,75,261.4
165,0e466215-fc80-4921-9ce3-92e03cfec5e6,22,347.49
314,ec455259-840c-4c6b-8254-3145c6c445c4,8,422.51
383,eb667ab8-59f8-49e3-a384-027531c106be,47,50
217,6db7d37f-f36c-4636-89b9-9e750a395c43,20,611.22
283,02fa8dc9-7cd4-49e6-a44c-3e66d4205599,56,393.47
106,304ba9ee-6a54-4ae5-9024-dd69304c1b10,79,805.82
306,c1b4a671-f967-4c49-a2f5-cf6ab95dbdaa,25,141.16
350,6d215168-87a9-4f03-84ab-8bfa5734ae81,17,755.49
342,f25562f9-325d-4265-9549-0e6c9d8860b6,75,900.83
10,a6a9fe26-e7ef-485c-8f75-1ba5d9912624,29,543.61
31,ce20ee86-8059-4605-9d72-a345bb974456,89,746.3
390,d9785e6a-3116-4854-a2bf-08faaa556e33,21,343.88
82,0f92382a-f70a-492e-bec1-4a99845e89e2,79,869.78
15,9ea1aaad-8449-438b-a661-4dd5129fc128,64,112.71
182,05c02d17-be38-4267-b823-6eb6edc9889d,87,307.15
141,06aa37cd-25f8-457d-8d4f-88d7b223fd9b,9,746.2
350,6661834e-5902-40ef-8b99-80e829fc8ba7,57,95.95
387,660b0ae7-9d12-4395-8365-96c85e4b9275,45,644.62
385,94cbc2a5-9e0d-4949-8bd2-e44a901a2baa,63,670.54
37,76c92620-e5f0-4800-afc2-5e1f33721eaf,52,21.1
267,84e6c887-0f8c-41cf-9d91-a57eccd04b4d,56,784.69
181,3e4c13eb-f9be-49af-bf01-2af8f220baab,8,157.83
299,14a72a21-9bba-43e1-b858-c1a0bbbb5e29,31,52.73
341,9f8103c0-8c6c-4c08-a6e1-af3e1f3f792e,96,641.21
331,7eaec3a6-bbbe-4fd8-97ac-35f9d3b98eaf,66,897.52
294,c3b083d6-c95c-4387-b156-4da0d7a543d0,3,976.96
53,6d8da099-c7d3-4685-aa65-a031aae0717f,26,531.74
324,391ecdcc-a8e5-417f-9978-5c88a0cacaec,15,303.34
90,940e0d01-0ec1-4873-b9a5-bcd0eced9ff6,13,754.31
389,8d898bac-1beb-4b38-988b-2d4a848ec9a4,40,223.78
183,6a0c7a39-88f4-4799-9c1a-3dbfb2f6c340,5,900.86
387,6c9f68f4-90fa-41c1-9244-5506b0e7494b,55,994.99
74,e441e6b8-9a8e-4681-803e-2c33df8866ee,98,601.83
475,da7275c9-0509-457c-934b-5844fa5fd890,84,14.91
207,8cc8ba02-5a6d-488c-8bf2-e88fd61856e3,38,865.91
498,da659a93-7abe-445d-adcd-1b3ec5c08aa1,52,639.1
197,e5cdcb80-044b-4441-be8a-d0b000a5d34a,6,715.51
446,2a27b1e5-b3cc-4b4f-9968-4dc058fb301b,88,284.96
355,1c56cc47-d0ee-422b-91ab-3e6b6c60a7e2,89,448.7
88,7cd32045-4f06-4048-9315-b57bff392305,63,638.65
283,1a7c067d-d976-4a97-a3a6-b5b5565803d9,43,225.38
473,9ee8b248-3f3a-4632-9047-cc957c813456,3,565.64
454,1bf4c1a6-df13-45a9-a92a-c09734728b34,84,631.78
363,9d854e9c-76e2-4b35-bf58-055d0ee78164,21,793.92
414,ed59f48e-1aec-4ca6-8c9a-97deef269ce4,36,336.93
233,eeb84de5-3caf-437a-b699-395ee0a0df7a,77,857.44
500,deff42e3-33f8-478a-a0ef-1e39151f968e,8,821.36
401,73a46e62-d5da-4d47-8c3b-243cc0df8153,62,797.42
328,56208431-96cc-40c6-af9a-c79eed4ce303,10,39.13
237,34fe6d6d-f74f-40c2-9ffc-74d2063ec6c3,28,228.97
149,6861ae06-fbb4-4318-be72-3db61b9c2d74,10,457.85
321,ff5ca864-52ce-43dd-b6fd-ada4a3719713,58,971.52
3,4d9939da-cc36-4e40-9e2a-ae253b921e12,30,856.98
499,088319e6-eaaf-4353-96e8-d06f23eadffc,63,25.99
350,2dd0cafe-4c18-4da7-aab1-e61e7a5d6734,85,793.24
64,0c144a30-c754-49be-882c-458a3668a9ec,94,698.88
353,ad26dfe7-a975-4c22-a8f9-219a691dce23,25,689.18
240,b65c9811-6d65-4521-93ad-a5b749dbabfa,53,227.13
250,9b8e2c34-c5a0-4dae-90aa-05443c0a958b,41,731.71
206,44e52f77-2a42-4405-8fbe-a5e56962f2ee,99,495.45
6,2903ab3a-ee28-40d2-9cc7-7c332df08e98,27,672.58
245,56b03aeb-18bb-4dcf-90a0-4c9c12744772,75,473.81
48,690b20c1-97b8-4a68-a715-23ba0dabb1c2,22,702.4
342,9ba74d38-c53d-42b5-a31a-7b9720e51a10,93,298.43
471,31c42ee0-c815-4d42-9172-75d4756766d7,23,946.57
492,c83dd379-a5e0-477a-adaf-4c4f851b49bc,20,431.18
301,1405c35c-576c-4011-aedb-7e9eade721ae,47,948.26
236,2a7e50e4-02c4-4768-995d-00e251032f72,75,920.81
413,8e30dc31-db88-4aa7-8caf-4557fa6dbe12,70,723.59
161,900a6786-a682-4621-ba74-fb06a48ed86e,8,337.7
26,7c0b716a-1fa8-45f1-9929-0280514c5d2e,17,518.83
295,2de7e026-4ed9-44b0-be21-e6a23c48fbfe,4,806.7
493,758a4240-353e-4c44-9bbe-94d54c3b544d,85,48.7
305,c6c8daf9-379e-4d7b-be8b-78c7149b493d,64,123.97
141,9cc12239-84db-48a1-9ea5-e341de499f74,76,508.22
369,3549ed0e-15cd-4ee0-a40e-3e922d9bb574,33,147.16
343,919f8a13-f8d9-4556-8c8c-5ef2a822c11d,58,419.3
51,0d053bd6-e4f9-442c-9a4a-5fbbc72c8053,6,222.98
82,fb0b63f2-e785-4525-b78b-93845ae9b64d,33,683.79
274,1cac0c66-5e9b-4e99-9bd9-6609a185ebb6,15,135.71
96,a0020d55-838c-4204-8263-acd7ffe9760c,52,213.22
161,3858c0a8-b0ae-4d71-ad83-028de8b51e1c,73,797.4
220,9d0910f2-ace1-4bba-83f9-d6ec10295b68,98,373.5
58,e46f6b28-c312-474e-944f-ecd9edf282f2,39,356.73
327,4b7aecf0-2610-4b6d-a1a4-d5e282b1244f,81,815.4
492,fff7a66a-8844-41e0-b914-97341ab41caf,80,438.88
392,d64480bd-4965-4e93-98d2-1e2f0a48f660,26,971.28
185,5c5e437d-5b3b-4dee-b890-97d92a110102,35,271.31
440,d4187a93-a0a8-4d12-a591-e573e6f5a4f3,38,30.98
160,aea65962-e8c7-478e-b021-8cb7e3cf637b,47,71.29
377,d942616e-522e-4ee0-b9e5-a52034779884,86,63.42
336,6f504851-897a-4ad6-bc79-c8b15ef4a021,74,359.32
304,4a3075e0-fd50-42a2-a9f0-77cd5088dd2d,29,763.94
88,4c056012-2392-4643-88cb-7c6d53938153,39,674.92
60,61636be6-9ef7-4604-a553-9d280cb380a3,89,820.2
33,7a473a98-094b-4851-b2a5-e3195ddad45a,4,149.76
393,24d4c66f-dab7-4faa-9422-b13f7f2b962e,38,640.22
411,e379761d-2bdd-4ee2-8efe-89fe71965c24,51,780.17
384,7a0f6f65-efec-486f-8648-170de3925f6d,99,279.94
347,33a8519f-35ac-42aa-b48f-8b9c2b12b9d9,66,683.31
42,3c629520-d6f8-4515-b880-dad0da769783,100,60.49
111,05e1a533-736f-4dfd-8c35-0fbaa1fe585a,20,452.12
485,d59a8ee4-431a-4680-b631-24c9069d8ad6,33,78.4
127,a47b5649-243b-49e6-8136-e4f33d79bde1,12,916.41
251,8adfffc2-c010-4bbb-b826-e0c60c472ea8,52,854.29
79,224cf384-9c84-40df-80dd-7e4241c102f7,65,767.16
206,22815ba5-9f24-4a05-9124-5882f7edab01,97,46.73
48,ec918719-4deb-4261-976e-5eacb5074c74,58,503.61
409,82ec407f-1173-4526-8b78-9c252e50d85a,32,343.57
312,17104a1e-518b-45ef-9850-27f86faf9ffd,45,795.44
488,a136630a-0388-4c48-b4fc-6eca8f9d0b37,100,847.74
213,0a834118-e8d0-49d2-ad76-2daa4e56e221,88,718.67
433,60138a78-6644-4c87-86fa-3dd06becdf67,61,751.89
452,613df7f6-7073-41d1-8a3a-f0de8c964d3c,1,411.4
269,b8f7e372-dbe3-44f1-83bf-cbaf108fed92,58,984.27
76,e13f2b8f-a32d-4ff5-bc40-1b53034c2051,97,663.34
280,8e74b24f-bedd-4ebb-90da-7e2d4c1061ca,62,260.4
478,cfac293a-9711-4958-b83f-d7dce00b133b,86,376.17
37,cc32b6ab-9b19-471a-96b8-b6806337bda4,73,889.5
457,06de9236-30d8-4f6a-81f2-e90d453dbb3c,45,598.91
473,ce94d8f9-99f8-4e42-b954-665bd728f1b1,9,76.84
310,944ef076-cbe0-48c5-8487-5950206b2aa0,4,744.43
21,2858d519-a961-4711-906b-cd7ff613e1a0,68,561.5
119,58492eab-b50a-4358-a8d7-49bc3092f252,66,503.88
487,6100f671-81dd-42a5-b1f3-94aca89b5ee5,91,404.97
312,3772315d-16e0-4323-9876-186a97a66dc9,57,428.1
486,4d953c40-1e44-4128-b8d5-d55c84489b7b,61,516.7
495,bce23fdf-a50c-4969-88bc-418bc52ba33d,24,179.73
319,ab42d23e-d3cb-470e-9b29-cba6f9c759d0,2,337.52
451,741c5781-1bb8-4459-a2f2-9c97e4344b6c,77,491.9
231,144d458c-2ba8-4691-847a-db6fabf0ba7b,85,553.56
473,dabb6773-d195-413b-baef-8f8cee3ef017,87,493.62
305,db1c9ea8-e01f-4cec-b400-6352ccdec738,44,532.89
100,3a7e71ed-7583-40b0-bfc0-d172202427b7,83,644.7
29,ba905ecc-bbe4-4e3f-8eca-6916231e9757,19,217.13
288,be787e56-a7e3-42de-8947-f823fe8d3899,19,11.41
497,a7fffddb-4921-496f-917a-40433032259f,72,441.12
291,94ef1d51-8897-46a1-9bd7-8c7945066c85,79,590.84
51,a159e7e1-1a8e-4c02-9524-7e7e15c03161,6,267.58
177,1138876b-65c1-40de-8f2f-04f224c99b75,16,832.47
355,752dd746-9bfb-4688-b305-86ba07bc897a,91,160.76
327,1f625e11-a5fb-4736-a4be-58494638f983,79,177.22
254,210bdee8-7ee7-46ea-9512-309391ec2adb,37,430.57
298,fabdced9-c5fc-4e58-9580-072eb4fa1f16,28,607.2
3,a3a4babb-aa9e-4ea7-94e5-f4e225b2f9d5,23,378.4
163,7ac1019b-7238-4d00-a27b-02a7ea85e7ca,94,717.63
405,09e158d7-1af7-4064-b50d-3e5a4c586363,27,315.21
148,9b5bbbe9-7f0e-4bf5-8833-ce1985dbe66b,40,433.66
57,a9fcd953-7c57-4fc3-8785-5b62d8fa2baa,6,644.97
33,d3c36f81-0e45-4276-a67a-e1fe25db80c2,63,693.67
350,8deacd3d-8c2b-4e72-899e-06e3f739e3c8,43,322.73
321,c654cc9f-3230-4ee8-8094-686e06a20567,65,213.17
182,896dacaf-ec20-4f50-a1ca-f40448f32bac,13,223.82
268,11df946e-28d7-4d3d-980b-4baa2553be0d,29,897.8
436,cce67ecd-88ad-40ee-9e9a-cda18e125be7,33,186.19
209,f639d42e-9e4e-4f14-aa33-7f0ed9540a81,17,153.2
417,2d68ede7-357b-4d3b-adf7-7c48ac211efe,69,607.57
174,2f3f8f2e-1fe7-4c57-87d2-77d169e0efd8,61,568.37
3,f8638c88-01b7-4557-84a6-b625cdf1c693,51,108.36
280,3829b343-e7ff-4bd7-a1ed-c153f2426789,78,940.59
200,d80d8dad-39a2-4f90-8cce-7dbc3ec5e32c,83,499.46
413,6ca196e5-5456-46b8-88f7-0ead0f492319,90,443.5
335,448bdc0e-6a30-4161-876c-01dbd3f1ce2f,17,224.8
10,b0019660-88f2-4588-9137-4ad25a3a6175,1,256.98
220,3c703785-848b-41a4-bcbb-90bc8b07f6a4,36,508.38
139,3e83e20c-2d3d-49c6-bc34-61b5deeb0d5b,57,187.8
205,23077368-4bca-4a57-a444-731608b2f0b9,33,900.45
275,57cc90f9-a2f2-4c94-a994-7812df27aaab,33,928.3
494,d3ea8879-f154-4ef7-a004-d863f9ad143a,85,862.87
162,3e1860a8-7ee7-450e-a350-f72ebcd935d5,96,521.41
194,07d8fb37-e160-43c9-bf02-a6a8b0cb544f,11,315.72
35,fd0d547c-ab66-4fec-9a15-9b3cb9263cba,100,27.35
350,62189481-bee2-46ca-8090-aaa45757ba5a,65,235.2
294,bb094d2e-f334-423b-b46d-d2decd90a9f6,39,927.9
377,5d8a07bc-fa77-4784-a1d8-e0ecff2714b4,75,990.72
228,dbbd1595-4afd-4cb5-9954-0701b499563d,51,115.44
166,de1a5140-1f31-4739-8a94-c399c6d654c7,5,968.7
313,daf033b8-d5ef-4c63-9fd8-03e36b042f8a,40,546.27
141,c578593d-5ab1-46a9-8850-51231ea1ae5e,68,228.52
68,50cd7e15-cf7c-4273-afc6-9040eb4bb1d0,15,41.71
341,d722ba99-4d7c-4534-83bf-d4aeb505cfaa,76,848.16
35,8ab314cf-66b9-4ee9-820f-9049f2482598,39,65.54
284,7796ce71-a9f6-48ec-b577-0aa49bbceff2,19,939.4
245,33d66de0-9449-4860-9f15-bdb677d06ccc,30,36
454,c0af551a-b534-450a-986d-3e04166bf793,35,568.62
80,091b7023-ffb7-4901-bd0d-17879bbceda8,92,726.25
85,83fdc243-e298-48fb-b337-0be0ec56ca94,91,334.68
281,435d4e26-9782-4608-b50b-7d3c0e1e6edd,43,573.22
182,899dae3a-4138-459c-a4c7-7479a5e33bc5,81,766.17
221,2a91707a-b23e-4c84-81f5-3f2941241f4b,50,983.59
326,60196dd4-6b41-41f0-9218-3e249f27bcb8,34,331.11
158,77f10853-b5ed-471c-b154-2e298eeeb208,40,18.86
104,3a5f21dc-6a5f-44d1-a806-cb21f2493408,7,28.4
441,17e1173c-bf3a-4a9c-b1db-16b48ec3d180,10,990.67
404,0dd24250-01bf-4042-a33d-c521c5a82112,23,103.31
429,0eb9a8ce-42e8-4c8e-a355-f7dfd9144e0a,6,701.73
296,94e65470-9405-4e37-b3dc-b9c3fec97d36,61,265.68
225,e3ae200f-c05e-4b07-ab47-3d517bddad23,45,312.28
243,3bdd4700-3d03-4c17-ad47-59d8bd78974f,8,568.6
238,70a442d6-67f5-4c7d-a1ea-775db058a5ab,96,892.15
413,9437e037-cace-4801-9d5a-280ae7e23121,57,691.88
295,186b874f-6a9f-4353-9db9-ba06ef3aba6b,65,156.34
63,82077f92-ee48-4cca-b527-47c21c8cca27,29,243.34
327,a5fd58cd-fc7e-4695-8803-b738d7cba915,47,695.94
182,a1663925-068c-4516-870b-76f35b7639e7,60,117.73
51,b7a8b633-bdb3-424c-ba21-0cd229a4ecbb,96,980.57
188,f9caf1c5-ff3a-459a-bea2-b91c99e32e40,13,89.11
97,63e057f3-3da9-442d-a7d6-ddd5ee135b6d,20,468.15
198,298b1560-c67c-48e4-9db7-e8f4baa7d24c,65,143.89
322,ac6e7bc9-60b0-4ec7-bde3-1af5dd2ec833,37,34.4
298,fcfef2b3-0ac2-4483-b549-414999b49e97,1,531.32
314,ba7795d1-d085-4fe8-9a7a-4b0ebebd64b3,99,317.24
353,dd0f4182-9b8f-43b9-b539-d377519cc161,63,238.12
149,ed0ff0dd-531a-42a2-a91c-231ba387ccd6,25,66.14
215,19fbe61e-13bc-4b68-9167-c17755fe3694,37,786.29
229,9513219b-0fc6-4fc1-8025-ac460fb7ce8a,82,322.94
297,32899fc2-d759-4b48-b185-448a641688e5,94,76.12
136,80461c12-11ae-44e7-ae1b-6c442325554e,30,86.22
42,27fef834-3277-47f4-a1ff-e2aa6a5b8974,57,683.18
455,3d8aba90-7394-4e3d-bee9-92838d9b46ab,29,546.86
298,01ac4001-e5f7-41ed-b252-a1456b2c94b2,49,759.71
409,b61d5d41-8521-44b1-9f99-4d440bb98944,90,445.91
61,b4e8c6a8-f7ff-40ee-8e28-2a5549d88e9b,5,7.86
372,8f5ee397-4bf7-4a0e-904f-101a3b8d0bf6,92,260.73
38,a1875738-41c0-4463-8984-538bb634348e,87,398.19
6,ef50f2b9-ad57-4d44-8c72-0665b5e4279b,68,667.73
333,1e62981b-3ee2-48b6-8155-3d01cfcddc93,5,170.8
223,3c31b239-f733-4593-9cda-e88d62695638,16,880.95
332,5131f859-7058-40ea-8061-3ccd05f5e244,37,446.32
31,84ecf6fb-8583-4e11-8703-36e04557b74a,59,542.18
475,6a0bcc96-91dd-4dcf-8af1-0294def446a0,100,161.9
288,34bc58a7-4f78-450d-b6d6-e4766a9dee20,3,893.1
486,6017860d-090c-4d8c-bcb2-89f9ee786c91,84,97.68
365,f5d735f5-621f-414c-a359-761670b6b295,11,179.8
427,6d81616b-9547-44af-8723-bf1bbc905e93,39,845.96
415,893feed2-8be6-4ea5-9c2d-3dd8b21fcefa,47,833.9
277,db8963b2-3b5b-4cad-a12d-4d44af008b5d,92,98.15
147,436437aa-b3b5-459e-9382-7c7fa9561378,42,26.18
276,39a0bc0a-bf75-4532-a63e-a7539848b6cd,39,666.68
381,8b8d0dec-e28b-444e-ac94-a6d0cdf661b2,73,560.17
379,163d14c8-b690-45ef-830f-10f9ec31f765,37,446.72
132,98dfd507-e7f1-449c-ba66-080bf5ce32e4,36,589.77
2,17f3ae4f-0c35-4bfc-a174-fc0a58650582,7,750.99
30,4b135b99-9831-4f61-993b-43bcd2a277b2,25,67.98
257,4ddc41f8-8016-4f09-a7b7-6cb0397975b1,13,344.61
162,5b438c8a-c97d-4e26-b9fc-e39af360a224,64,27.32
379,fe64855e-7088-4ca0-b10f-af4acc339568,45,69.54
284,8471b7dc-3d59-4285-96a1-8e32cdbeb932,26,749.29
167,999cc69c-0a92-4a8a-b49b-f5905e6cb0fa,80,46.12
187,342189b5-4069-4292-a99a-761147c0579d,22,166.52
460,0f49404c-7521-430d-952b-06aadc18dc8b,54,193.9
135,33572a47-a61c-4d1d-8ef8-292554d4efe7,55,820.4
323,53cfd9e5-b890-4b76-be1f-f6c6a872e5b0,95,673.52
416,635f1e04-aee7-4583-a9df-3df8d9943900,19,235.65
369,43bc6132-03f5-4985-814a-f41f88b7a927,57,51.92
52,fe87734e-f807-44b0-b440-41e65299d730,18,603.89
82,649063da-6bf4-4acd-87ee-45d79c9e3974,76,333.8
106,15241adc-595d-4eac-9b6a-e6cc5bd0671b,9,214.1
113,0d24cc83-107b-4be7-866e-224cb97ed757,82,821.47
258,40462589-b3a8-41a8-bd14-2653902939be,100,733.97
464,f3f1ebc7-dee5-4b78-9239-06b396d3a684,23,716.16
170,3b4d547e-8d5f-412b-8125-1ccf3e7db820,61,697.1
153,d1932b27-e9dd-47ee-90b1-ca61170387f7,90,967.55
489,af79ce17-e8b1-4f20-bd03-d32e9e3e856e,7,673.61
456,b82a3156-96df-4dc8-8671-02e8530f46ab,60,749.96
251,30ecf286-bad5-4cdc-9463-b47ad1157771,31,656.7
67,0b582ce1-8adc-47e1-8c2f-ccea886d16bd,27,972.26
133,6d198b71-bf9b-4e17-9318-d412ccf50a71,7,666.6
216,cc77413f-4427-4164-84c8-e797065e1226,87,198.32
185,83245610-409c-4904-b640-2795b30c5ef3,76,300.41
241,100d4667-ecb8-4752-9297-3e542972c3ca,59,359.14
241,cf2fca96-9f87-49f8-af1b-20e28da56ad9,72,165.7
134,419730b2-1454-4b47-b9e4-94cf0614c017,52,170.72
